   Komb             Odds    Kvot Spelat belopp Beräknat spelbelopp
 0- 0	 0- 0	 0- 3	     8530.96	 2.169	0.77	 1
 0- 0	 2- 0	 4- 1	    13529.78	 2.735	0.53	 1
 0- 0	 2- 1	 0- 0	     1672.91	 4.424	4.47	 4
 0- 0	 2- 1	 0- 1	     1949.85	 4.745	3.82	 4
 0- 0	 2- 1	 0- 2	     3250.75	 2.846	2.23	 2
 0- 0	 2- 1	 1- 0	     1425.18	 4.328	5.25	 5
 0- 0	 2- 1	 1- 1	     1093.06	 5.643	6.69	 7
 0- 0	 2- 1	 1- 2	     2169.38	 5.687	3.37	 3
 0- 0	 2- 1	 1- 3	     4917.60	 1.505	0.92	 1
 0- 0	 2- 1	 2- 0	     1967.22	 2.688	3.63	 4
 0- 0	 2- 1	 2- 1	     1683.07	 2.749	4.27	 4
 0- 0	 2- 1	 2- 2	     2664.91	 2.777	2.70	 3
 0- 0	 2- 1	 2- 3	     7879.14	 2.349	0.86	 1
 0- 0	 2- 1	 3- 0	     4182.77	 8.848	1.60	 2
 0- 0	 2- 1	 3- 1	     3308.37	 5.593	2.21	 2
 0- 0	 2- 1	 3- 2	     5625.10	 6.579	1.27	 1
 0- 0	 2- 1	 4- 0	    10656.60	 3.473	0.70	 1
 0- 0	 2- 1	 4- 1	     9062.67	 4.084	0.83	 1
 0- 0	 2- 1	 4- 2	    13594.00	 2.722	0.53	 1
 0- 0	 2- 2	 0- 1	     2582.25	 2.047	2.44	 2
 0- 0	 2- 2	 1- 0	     1887.41	 2.451	3.67	 4
 0- 0	 2- 2	 1- 1	     1447.58	 2.557	4.86	 5
 0- 0	 2- 2	 1- 2	     2872.99	 1.840	2.02	 2
 0- 0	 2- 2	 2- 0	     2605.26	 1.578	1.87	 2
 0- 0	 2- 2	 2- 1	     2228.94	 2.767	3.23	 3
 0- 0	 2- 2	 2- 3	    10434.61	 1.773	0.54	 1
 0- 0	 2- 2	 3- 0	     5539.39	 6.681	1.28	 1
 0- 0	 2- 2	 3- 1	     4381.39	 8.447	1.55	 2
 0- 0	 2- 2	 3- 2	     7449.52	 4.968	1.00	 1
 0- 0	 2- 2	 4- 0	    14112.91	 2.622	0.50	 1
 0- 0	 2- 2	 4- 1	    12002.00	 3.084	0.61	 1
 0- 0	 2- 3	 0- 0	     5391.36	 6.864	1.31	 1
 0- 0	 2- 3	 0- 1	     6283.86	 5.889	1.16	 1
 0- 0	 2- 3	 0- 2	    10476.31	 3.533	0.71	 1
 0- 0	 2- 3	 1- 0	     4592.97	 8.058	1.49	 1
 0- 0	 2- 3	 1- 1	     3522.66	10.506	1.82	 2
 0- 0	 2- 3	 1- 2	     6991.35	 5.293	1.05	 1
 0- 0	 2- 3	 2- 0	     6339.84	 5.837	1.15	 1
 0- 0	 2- 3	 2- 1	     5424.08	 6.823	1.31	 1
 0- 0	 2- 3	 2- 2	     8588.30	 4.309	0.87	 1
 0- 0	 2- 3	 3- 0	    13479.97	 2.745	0.53	 1
 0- 0	 2- 3	 3- 1	    10662.01	 3.471	0.70	 1
 0- 0	 2- 4	 1- 1	    12497.05	 2.961	0.58	 1
 0- 0	 3- 0	 0- 0	     4940.56	 7.491	1.41	 1
 0- 0	 3- 0	 0- 1	     5758.44	 6.427	1.24	 1
 0- 0	 3- 0	 0- 2	     9600.34	 3.855	0.78	 1
 0- 0	 3- 0	 1- 0	     4208.94	 4.396	1.78	 2
 0- 0	 3- 0	 1- 1	     3228.11	11.464	1.93	 2
 0- 0	 3- 0	 1- 2	     6406.78	 5.776	1.14	 1
 0- 0	 3- 0	 2- 0	     5809.74	 3.185	1.27	 1
 0- 0	 3- 0	 2- 1	     4970.55	 2.482	1.40	 1
 0- 0	 3- 0	 2- 2	     7870.20	 4.702	0.95	 1
 0- 0	 3- 0	 3- 0	    12352.85	 2.996	0.59	 1
 0- 0	 3- 0	 3- 1	     9770.51	 1.894	0.61	 1
 0- 0	 3- 1	 0- 0	     4151.63	 4.457	1.80	 2
 0- 0	 3- 1	 0- 1	     4838.90	 7.648	1.43	 1
 0- 0	 3- 1	 0- 2	     8067.30	 4.587	0.93	 1
 0- 0	 3- 1	 1- 0	     3536.83	 3.488	2.11	 2
 0- 0	 3- 1	 1- 1	     2712.63	 3.411	2.75	 3
 0- 0	 3- 1	 1- 2	     5383.71	 3.437	1.38	 1
 0- 0	 3- 1	 1- 3	    12203.90	 3.033	0.60	 1
 0- 0	 3- 1	 2- 0	     4882.00	 2.527	1.43	 1
 0- 0	 3- 1	 2- 1	     4176.83	 2.215	1.58	 2
 0- 0	 3- 1	 2- 2	     6613.44	 5.596	1.11	 1
 0- 0	 3- 1	 3- 0	    10380.28	 1.783	0.54	 1
 0- 0	 3- 1	 3- 1	     8210.30	 1.503	0.55	 1
 0- 0	 3- 1	 3- 2	    13959.68	 2.651	0.51	 1
 0- 0	 3- 2	 0- 0	     5251.40	 3.524	1.42	 1
 0- 0	 3- 2	 0- 1	     6120.72	 3.023	1.20	 1
 0- 0	 3- 2	 0- 2	    10204.33	 1.813	0.56	 1
 0- 0	 3- 2	 1- 0	     4473.74	 4.136	1.68	 2
 0- 0	 3- 2	 1- 1	     3431.21	 3.595	2.18	 2
 0- 0	 3- 2	 1- 2	     6809.85	 5.435	1.08	 1
 0- 0	 3- 2	 2- 0	     6175.25	 2.997	1.19	 1
 0- 0	 3- 2	 2- 1	     5283.27	 3.502	1.41	 1
 0- 0	 3- 2	 2- 2	     8365.34	 2.212	0.79	 1
 0- 0	 3- 2	 3- 0	    13130.02	 2.819	0.55	 1
 0- 0	 3- 2	 3- 1	    10385.21	 3.564	0.72	 1
 0- 0	 3- 3	 0- 0	    11217.04	 3.299	0.66	 1
 0- 0	 3- 3	 0- 1	    13073.93	 2.831	0.55	 1
 0- 0	 3- 3	 1- 0	     9555.95	 3.873	0.78	 1
 0- 0	 3- 3	 1- 1	     7329.10	 5.050	1.01	 1
 0- 0	 3- 3	 2- 0	    13190.41	 2.806	0.55	 1
 0- 0	 3- 3	 2- 1	    11285.13	 3.279	0.66	 1
 0- 0	 4- 0	 1- 0	    12626.81	 2.931	0.58	 1
 0- 0	 4- 0	 1- 1	     9684.34	 3.821	0.77	 1
 0- 0	 4- 1	 0- 0	    12106.27	 3.057	0.61	 1
 0- 0	 4- 1	 0- 1	    14110.37	 2.623	0.50	 1
 0- 0	 4- 1	 1- 0	    10313.50	 3.588	0.72	 1
 0- 0	 4- 1	 1- 1	     7910.11	 4.679	0.94	 1
 0- 0	 4- 1	 2- 1	    12179.75	 3.039	0.60	 1
 0- 0	 4- 2	 1- 1	    11387.09	 3.250	0.65	 1
 0- 1	 0- 0	 0- 0	     1573.78	 3.919	4.77	 5
 0- 1	 0- 0	 0- 1	     1834.31	 3.363	4.06	 4
 0- 1	 0- 0	 0- 2	     3058.12	 2.420	2.25	 2
 0- 1	 0- 0	 0- 3	     8557.48	 2.162	0.76	 1
 0- 1	 0- 0	 1- 0	     1340.73	 3.943	5.59	 6
 0- 1	 0- 0	 1- 1	     1028.29	 3.599	7.27	 7
 0- 1	 0- 0	 1- 2	     2040.83	 3.022	3.59	 4
 0- 1	 0- 0	 1- 3	     4626.20	 2.667	1.54	 2
 0- 1	 0- 0	 2- 0	     1850.65	 4.000	4.05	 4
 0- 1	 0- 0	 2- 1	     1583.33	 3.339	4.69	 5
 0- 1	 0- 0	 2- 2	     2506.99	 3.691	2.99	 3
 0- 1	 0- 0	 2- 3	     7412.24	 4.993	1.00	 1
 0- 1	 0- 0	 3- 0	     3934.91	 2.351	1.73	 2
 0- 1	 0- 0	 3- 1	     3112.32	 2.378	2.20	 2
 0- 1	 0- 0	 3- 2	     5291.78	 6.994	1.33	 1
 0- 1	 0- 0	 4- 0	    10025.12	 1.846	0.58	 1
 0- 1	 0- 0	 4- 1	     8525.64	 2.170	0.77	 1
 0- 1	 0- 0	 4- 2	    12788.46	 2.894	0.57	 1
 0- 1	 0- 1	 0- 0	     1445.40	 5.121	5.12	 5
 0- 1	 0- 1	 0- 1	     1684.67	 1.373	2.23	 2
 0- 1	 0- 1	 0- 2	     2808.65	 2.196	2.34	 2
 0- 1	 0- 1	 0- 3	     7859.40	 2.354	0.87	 1
 0- 1	 0- 1	 1- 0	     1231.36	 3.757	6.08	 6
 0- 1	 0- 1	 1- 1	      944.41	 2.799	7.64	 8
 0- 1	 0- 1	 1- 2	     1874.35	 2.821	3.86	 4
 0- 1	 0- 1	 1- 3	     4248.82	 2.178	1.54	 2
 0- 1	 0- 1	 2- 0	     1699.68	 4.355	4.40	 4
 0- 1	 0- 1	 2- 1	     1454.17	 2.828	4.97	 5
 0- 1	 0- 1	 2- 2	     2302.48	 3.215	3.21	 3
 0- 1	 0- 1	 2- 3	     6807.58	 2.718	1.05	 1
 0- 1	 0- 1	 3- 0	     3613.92	 2.560	1.95	 2
 0- 1	 0- 1	 3- 1	     2858.44	 2.158	2.28	 2
 0- 1	 0- 1	 3- 2	     4860.10	 7.615	1.43	 1
 0- 1	 0- 1	 3- 3	    13266.70	 2.790	0.54	 1
 0- 1	 0- 1	 4- 0	     9207.32	 2.010	0.68	 1
 0- 1	 0- 1	 4- 2	    11745.24	 3.151	0.63	 1
 0- 1	 0- 2	 0- 0	     2471.81	 4.991	3.00	 3
 0- 1	 0- 2	 0- 1	     2881.00	 3.211	2.57	 3
 0- 1	 0- 2	 0- 2	     4803.14	 1.284	0.65	 1
 0- 1	 0- 2	 1- 0	     2105.77	 8.787	3.18	 3
 0- 1	 0- 2	 1- 1	     1615.06	 5.729	4.52	 5
 0- 1	 0- 2	 1- 2	     3205.37	 2.309	2.11	 2
 0- 1	 0- 2	 1- 3	     7266.00	 1.698	0.74	 1
 0- 1	 0- 2	 2- 0	     2906.66	 6.366	2.47	 2
 0- 1	 0- 2	 2- 1	     2486.81	 4.961	2.98	 3
 0- 1	 0- 2	 2- 2	     3937.53	 3.133	1.87	 2
 0- 1	 0- 2	 2- 3	    11641.81	 3.179	0.63	 1
 0- 1	 0- 2	 3- 0	     6180.25	 2.994	1.18	 1
 0- 1	 0- 2	 3- 1	     4888.28	 3.785	1.53	 2
 0- 1	 0- 2	 3- 2	     8311.37	 4.453	0.90	 1
 0- 1	 0- 3	 0- 0	     4754.04	 7.785	1.45	 1
 0- 1	 0- 3	 0- 1	     5541.04	 6.679	1.28	 1
 0- 1	 0- 3	 0- 2	     9237.89	 2.003	0.67	 1
 0- 1	 0- 3	 1- 0	     4050.03	 9.138	1.64	 2
 0- 1	 0- 3	 1- 1	     3106.24	 3.971	2.41	 2
 0- 1	 0- 3	 1- 2	     6164.90	 3.002	1.19	 1
 0- 1	 0- 3	 2- 0	     5590.40	 6.620	1.28	 1
 0- 1	 0- 3	 2- 1	     4782.90	 7.738	1.44	 1
 0- 1	 0- 3	 2- 2	     7573.07	 4.887	0.98	 1
 0- 1	 0- 3	 3- 0	    11886.49	 3.114	0.62	 1
 0- 1	 0- 3	 3- 1	     9401.64	 3.936	0.80	 1
 0- 1	 0- 4	 1- 0	    12369.02	 2.992	0.59	 1
 0- 1	 0- 4	 1- 1	     9486.63	 3.901	0.79	 1
 0- 1	 1- 0	 0- 0	     1484.00	 4.988	5.00	 5
 0- 1	 1- 0	 0- 1	     1729.67	 4.279	4.33	 4
 0- 1	 1- 0	 0- 2	     2883.67	 6.417	2.49	 2
 0- 1	 1- 0	 0- 3	     8069.31	 4.586	0.93	 1
 0- 1	 1- 0	 1- 0	     1264.24	 2.927	5.76	 6
 0- 1	 1- 0	 1- 1	      969.63	 2.936	7.52	 8
 0- 1	 1- 0	 1- 2	     1924.41	 2.747	3.73	 4
 0- 1	 1- 0	 1- 3	     4362.30	 2.828	1.66	 2
 0- 1	 1- 0	 2- 0	     1745.08	 3.535	4.28	 4
 0- 1	 1- 0	 2- 1	     1493.01	 3.541	5.00	 5
 0- 1	 1- 0	 2- 2	     2363.98	 5.218	3.12	 3
 0- 1	 1- 0	 2- 3	     6989.40	 5.295	1.05	 1
 0- 1	 1- 0	 3- 0	     3710.44	 2.494	1.88	 2
 0- 1	 1- 0	 3- 1	     2934.78	 2.102	2.19	 2
 0- 1	 1- 0	 3- 2	     4989.90	 7.417	1.40	 1
 0- 1	 1- 0	 3- 3	    13621.03	 2.717	0.53	 1
 0- 1	 1- 0	 4- 0	     9453.24	 3.915	0.79	 1
 0- 1	 1- 0	 4- 1	     8039.29	 4.603	0.93	 1
 0- 1	 1- 0	 4- 2	    12058.93	 3.069	0.61	 1
 0- 1	 1- 1	 0- 0	     1013.47	 7.303	6.90	 7
 0- 1	 1- 1	 0- 1	     1181.24	 3.916	6.35	 6
 0- 1	 1- 1	 0- 2	     1969.34	 3.758	3.80	 4
 0- 1	 1- 1	 0- 3	     5510.77	 1.679	0.96	 1
 0- 1	 1- 1	 1- 0	      863.39	 5.358	8.53	 9
 0- 1	 1- 1	 1- 1	      662.19	 3.726	11.31	11
 0- 1	 1- 1	 1- 2	     1314.24	 3.520	5.68	 6
 0- 1	 1- 1	 1- 3	     2979.14	 2.070	2.13	 2
 0- 1	 1- 1	 1- 4	    12113.30	 3.055	0.61	 1
 0- 1	 1- 1	 2- 0	     1191.77	 4.436	6.28	 6
 0- 1	 1- 1	 2- 1	     1019.62	 3.300	7.28	 7
 0- 1	 1- 1	 2- 2	     1614.43	 4.585	4.63	 5
 0- 1	 1- 1	 2- 3	     4773.27	 2.584	1.48	 1
 0- 1	 1- 1	 3- 0	     2533.97	 2.434	2.72	 3
 0- 1	 1- 1	 3- 1	     2004.25	 3.078	3.67	 4
 0- 1	 1- 1	 3- 2	     3407.75	10.860	1.86	 2
 0- 1	 1- 1	 3- 3	     9302.21	 3.978	0.81	 1
 0- 1	 1- 1	 4- 0	     6455.90	 2.866	1.12	 1
 0- 1	 1- 1	 4- 1	     5490.27	 1.685	0.97	 1
 0- 1	 1- 1	 4- 2	     8235.41	 4.494	0.91	 1
 0- 1	 1- 2	 0- 0	     1723.66	10.735	3.69	 4
 0- 1	 1- 2	 0- 1	     2009.00	 6.140	3.59	 4
 0- 1	 1- 2	 0- 2	     3349.35	 2.210	1.97	 2
 0- 1	 1- 2	 0- 3	     9372.44	 1.974	0.66	 1
 0- 1	 1- 2	 1- 0	     1468.41	 6.301	4.90	 5
 0- 1	 1- 2	 1- 1	     1126.22	 4.694	6.62	 7
 0- 1	 1- 2	 1- 2	     2235.19	 2.760	3.22	 3
 0- 1	 1- 2	 1- 3	     5066.77	 2.435	1.36	 1
 0- 1	 1- 2	 2- 0	     2026.89	 6.086	3.57	 4
 0- 1	 1- 2	 2- 1	     1734.12	 5.335	4.25	 4
 0- 1	 1- 2	 2- 2	     2745.74	 4.493	2.72	 3
 0- 1	 1- 2	 2- 3	     8118.14	 4.559	0.92	 1
 0- 1	 1- 2	 3- 0	     4309.65	 2.862	1.68	 2
 0- 1	 1- 2	 3- 1	     3408.72	 2.714	2.10	 2
 0- 1	 1- 2	 3- 2	     5795.73	 6.385	1.24	 1
 0- 1	 1- 2	 4- 0	    10979.85	 3.371	0.68	 1
 0- 1	 1- 2	 4- 1	     9337.57	 1.982	0.66	 1
 0- 1	 1- 2	 4- 2	    14006.35	 2.642	0.51	 1
 0- 1	 1- 3	 0- 0	     3800.99	 9.737	1.72	 2
 0- 1	 1- 3	 0- 1	     4430.21	 8.354	1.53	 2
 0- 1	 1- 3	 0- 2	     7385.96	 2.505	0.94	 1
 0- 1	 1- 3	 1- 0	     3238.12	 5.715	2.25	 2
 0- 1	 1- 3	 1- 1	     2483.53	14.902	2.32	 2
 0- 1	 1- 3	 1- 2	     4929.01	 3.754	1.52	 2
 0- 1	 1- 3	 2- 0	     4469.68	 8.280	1.52	 2
 0- 1	 1- 3	 2- 1	     3824.06	 9.678	1.71	 2
 0- 1	 1- 3	 2- 2	     6054.88	 6.112	1.19	 1
 0- 1	 1- 3	 3- 0	     9503.58	 3.894	0.79	 1
 0- 1	 1- 3	 3- 1	     7516.88	 4.923	0.99	 1
 0- 1	 1- 3	 3- 2	    12780.68	 2.896	0.57	 1
 0- 1	 1- 4	 0- 0	    12397.08	 2.985	0.59	 1
 0- 1	 1- 4	 1- 0	    10561.24	 3.504	0.71	 1
 0- 1	 1- 4	 1- 1	     8100.12	 4.569	0.92	 1
 0- 1	 1- 4	 2- 1	    12472.32	 2.967	0.59	 1
 0- 1	 2- 0	 0- 0	     2505.28	 4.924	2.96	 3
 0- 1	 2- 0	 0- 1	     2920.01	 4.225	2.57	 3
 0- 1	 2- 0	 0- 2	     4868.17	 3.801	1.54	 2
 0- 1	 2- 0	 0- 3	    13622.52	 2.717	0.53	 1
 0- 1	 2- 0	 1- 0	     2134.28	 4.335	3.51	 4
 0- 1	 2- 0	 1- 1	     1636.92	 4.522	4.57	 5
 0- 1	 2- 0	 1- 2	     3248.77	 2.848	2.23	 2
 0- 1	 2- 0	 1- 3	     7364.38	 1.675	0.72	 1
 0- 1	 2- 0	 2- 0	     2946.02	 6.281	2.44	 2
 0- 1	 2- 0	 2- 1	     2520.48	 2.937	2.89	 3
 0- 1	 2- 0	 2- 2	     3990.85	 4.637	1.87	 2
 0- 1	 2- 0	 2- 3	    11799.44	 3.136	0.62	 1
 0- 1	 2- 0	 3- 0	     6263.93	 5.908	1.16	 1
 0- 1	 2- 0	 3- 1	     4954.46	 2.490	1.41	 1
 0- 1	 2- 0	 3- 2	     8423.90	 4.393	0.89	 1
 0- 1	 2- 0	 4- 1	    13571.84	 2.727	0.53	 1
 0- 1	 2- 1	 0- 0	     1678.11	 7.351	4.16	 4
 0- 1	 2- 1	 0- 1	     1955.91	 4.730	3.81	 4
 0- 1	 2- 1	 0- 2	     3260.85	 3.783	2.30	 2
 0- 1	 2- 1	 0- 3	     9124.79	 2.028	0.69	 1
 0- 1	 2- 1	 1- 0	     1429.61	12.944	4.21	 4
 0- 1	 2- 1	 1- 1	     1096.46	 4.822	6.79	 7
 0- 1	 2- 1	 1- 2	     2176.13	 4.252	3.44	 3
 0- 1	 2- 1	 1- 3	     4932.89	 1.876	1.20	 1
 0- 1	 2- 1	 2- 0	     1973.34	 9.377	3.34	 3
 0- 1	 2- 1	 2- 1	     1688.30	 3.653	4.43	 4
 0- 1	 2- 1	 2- 2	     2673.19	 6.922	2.64	 3
 0- 1	 2- 1	 2- 3	     7903.63	 4.682	0.94	 1
 0- 1	 2- 1	 3- 0	     4195.77	 8.820	1.60	 2
 0- 1	 2- 1	 3- 1	     3318.65	11.152	1.90	 2
 0- 1	 2- 1	 3- 2	     5642.59	 6.559	1.27	 1
 0- 1	 2- 1	 4- 0	    10689.73	 3.462	0.70	 1
 0- 1	 2- 1	 4- 1	     9090.84	 4.071	0.82	 1
 0- 1	 2- 1	 4- 2	    13636.26	 2.714	0.52	 1
 0- 1	 2- 2	 0- 0	     2222.38	 5.551	3.30	 3
 0- 1	 2- 2	 0- 1	     2590.28	 4.762	2.88	 3
