3-2 0-1 0-0 0-0	      442.74	    2.971935	0	  4.40	-2147483648
3-0 1-2 0-0 0-0	      472.31	    3.482482	0	  4.21	-1073741824
1-0 0-3 0-0 0-0	      387.03	    1.888735	0	  4.10	1610612736
3-2 1-1 0-0 0-0	      321.06	    1.576322	0	  4.04	0
2-1 0-2 0-0 0-0	      227.18	    1.316582	0	  3.94	536870912
0-0 1-3 0-0 0-0	      356.80	    1.676300	0	  3.94	1073741824
2-1 1-3 0-0 0-0	      375.86	    1.750401	0	  3.93	536870912
3-2 0-0 0-0 0-0	      482.65	    2.271834	0	  3.70	-1610612736
0-1 1-3 0-0 0-0	      351.97	    1.557807	0	  3.62	-1073741824
3-1 1-2 0-0 0-0	      354.77	    1.545490	0	  3.55	0
3-2 1-0 0-0 0-0	      458.54	    1.793518	0	  3.30	1610612736
3-0 2-2 0-0 0-0	      588.53	    2.794747	0	  3.27	-2147483648
1-1 2-3 0-0 0-0	      317.01	    1.383534	0	  3.21	-2147483648
0-0 0-2 0-0 0-0	      215.66	    1.220443	0	  3.18	-1610612736
3-0 0-2 0-0 0-0	      660.63	    3.319702	0	  3.00	0
1-0 2-3 0-0 0-0	      424.92	    1.548282	0	  2.97	0
2-1 0-3 0-0 0-0	      457.25	    1.598679	0	  2.89	536870912
2-0 1-3 0-0 0-0	      535.00	    1.756812	0	  2.77	1610612736
4-0 1-1 0-0 0-0	      721.08	    4.562059	0	  2.76	1073741824
3-0 2-0 0-0 0-0	      658.34	    1.998673	0	  2.52	536870912
3-2 0-2 0-0 0-0	      786.01	    2.790179	0	  2.45	1073741824
4-2 1-1 0-0 0-0	      862.47	    3.814181	0	  2.32	-2147483648
1-1 0-4 0-0 0-0	      824.24	    7.982170	0	  2.22	-2147483648
2-0 0-3 0-0 0-0	      650.86	    1.684684	0	  2.17	-2147483648
1-0 3-2 0-0 0-0	      417.46	    1.313405	0	  2.13	-536870912
4-1 1-1 0-0 0-0	      814.55	    2.019272	0	  2.05	0
4-0 0-1 0-0 0-0	      994.35	    3.308276	0	  1.99	-536870912
1-1 3-3 0-0 0-0	      619.35	    1.517558	0	  1.97	0
4-0 1-0 0-0 0-0	     1029.84	    3.194295	0	  1.91	-2147483648
3-1 2-0 0-0 0-0	      494.51	    1.330405	0	  1.87	1610612736
1-0 1-4 0-0 0-0	     1029.90	    6.388209	0	  1.86	1610612736
0-0 0-3 0-0 0-0	      434.07	    1.263172	0	  1.81	-536870912
2-1 2-3 0-0 0-0	      502.02	    1.310510	0	  1.76	-536870912
3-1 0-3 0-0 0-0	      998.79	    2.195755	0	  1.76	-1073741824
1-1 2-4 0-0 0-0	     1105.68	    5.950345	0	  1.75	-1073741824
0-0 3-2 0-0 0-0	      468.20	    1.277453	0	  1.74	1073741824
0-0 1-4 0-0 0-0	     1155.06	    5.695997	0	  1.69	1073741824
1-2 0-3 0-0 0-0	      508.36	    1.294173	0	  1.67	1073741824
4-0 2-1 0-0 0-0	     1197.64	    5.493452	0	  1.63	-1073741824
4-2 0-1 0-0 0-0	     1189.33	    2.765936	0	  1.61	-1073741824
2-1 1-4 0-0 0-0	     1216.76	    5.407163	0	  1.61	-1073741824
0-0 2-3 0-0 0-0	      476.56	    1.255031	0	  1.61	-1610612736
0-1 0-4 0-0 0-0	     1222.29	    5.382673	0	  1.61	-1610612736
1-0 3-3 0-0 0-0	      830.17	    1.584975	0	  1.57	-1610612736
4-0 1-2 0-0 0-0	     1262.07	    5.213041	0	  1.56	-1073741824
1-4 0-1 0-0 0-0	      944.14	    1.742123	0	  1.56	-1610612736
4-2 1-0 0-0 0-0	     1231.76	    2.670640	0	  1.54	536870912
0-0 0-4 0-0 0-0	     1239.06	    2.654914	0	  1.53	0
3-0 1-3 0-0 0-0	     1092.98	    2.006529	0	  1.52	0
6-1 3-3 0-0 0-0	    66413.66	    0.120457	1	  0.10	-1610612736
4-4 1-4 0-0 0-0	    65982.63	    0.121244	1	  0.10	-1610612736
2-5 1-4 0-0 0-0	    65833.46	    0.121519	1	  0.10	-1610612736
0-3 1-6 0-0 0-0	    65709.71	    0.121748	1	  0.10	-1610612736
2-4 5-0 0-0 0-0	    64660.55	    0.123723	1	  0.10	-1610612736
1-3 6-1 0-0 0-0	    64412.81	    0.124199	1	  0.10	-1610612736
4-2 5-0 0-0 0-0	    64174.93	    0.124659	1	  0.10	-1610612736
0-3 6-0 0-0 0-0	    63202.04	    0.126578	1	  0.10	-1610612736
5-2 4-2 0-0 0-0	    63183.82	    0.126615	1	  0.10	-1610612736
3-2 1-6 0-0 0-0	    62094.55	    0.128836	1	  0.10	-1610612736
0-4 5-2 0-0 0-0	    61133.61	    0.130861	1	  0.10	-1610612736
4-1 5-0 0-0 0-0	    60609.66	    0.131992	1	  0.10	-1610612736
1-5 4-2 0-0 0-0	    60582.86	    0.132051	1	  0.10	-1610612736
3-2 6-0 0-0 0-0	    59724.84	    0.133948	1	  0.10	-1610612736
0-5 3-3 0-0 0-0	    59699.76	    0.134004	1	  0.10	-1610612736
6-0 2-3 0-0 0-0	    59489.18	    0.134478	1	  0.10	-1610612736
5-3 2-3 0-0 0-0	    59489.18	    0.134478	1	  0.10	-1610612736
1-4 4-4 0-0 0-0	    58795.22	    0.136065	1	  0.10	-1610612736
2-4 5-2 0-0 0-0	    58782.32	    0.136095	1	  0.10	-1610612736
6-0 3-2 0-0 0-0	    58445.03	    0.136881	1	  0.10	-1610612736
5-3 3-2 0-0 0-0	    58445.03	    0.136881	1	  0.10	-1610612736
4-2 5-2 0-0 0-0	    58340.85	    0.137125	1	  0.10	-1610612736
3-4 2-4 0-0 0-0	    56841.57	    0.140742	1	  0.10	-1610612736
1-5 2-4 0-0 0-0	    56841.57	    0.140742	1	  0.10	-1610612736
6-0 3-0 0-0 0-0	    56429.68	    0.141769	1	  0.10	-1610612736
5-3 3-0 0-0 0-0	    56429.68	    0.141769	1	  0.10	-1610612736
2-3 0-6 0-0 0-0	    55488.20	    0.144175	1	  0.10	-1610612736
1-6 0-2 0-0 0-0	    55312.61	    0.144632	1	  0.10	-1610612736
0-6 0-2 0-0 0-0	    55312.61	    0.144632	1	  0.10	-1610612736
2-6 0-2 0-0 0-0	    55312.61	    0.144632	1	  0.10	-1610612736
2-6 2-0 0-0 0-0	    55120.47	    0.145137	1	  0.10	-1610612736
0-6 2-0 0-0 0-0	    55120.47	    0.145137	1	  0.10	-1610612736
1-6 2-0 0-0 0-0	    55120.47	    0.145137	1	  0.10	-1610612736
4-1 5-2 0-0 0-0	    55099.69	    0.145191	1	  0.10	-1610612736
6-0 0-3 0-0 0-0	    54184.41	    0.147644	1	  0.10	-1610612736
5-3 0-3 0-0 0-0	    54184.41	    0.147644	1	  0.10	-1610612736
6-2 0-2 0-0 0-0	    53841.48	    0.148584	1	  0.10	-1610612736
4-0 5-0 0-0 0-0	    53654.45	    0.149102	1	  0.10	-1610612736
6-2 2-0 0-0 0-0	    53654.45	    0.149102	1	  0.10	-1610612736
0-2 3-6 0-0 0-0	    53615.90	    0.149209	1	  0.10	-1610612736
2-3 5-3 0-0 0-0	    53370.61	    0.149895	1	  0.10	-1610612736
2-5 3-3 0-0 0-0	    53066.46	    0.150754	1	  0.10	-1610612736
0-3 0-6 0-0 0-0	    52567.77	    0.152185	1	  0.10	-1610612736
3-0 1-6 0-0 0-0	    52189.89	    0.153286	1	  0.10	-1610612736
0-2 6-3 0-0 0-0	    51569.77	    0.155130	1	  0.10	-1610612736
0-2 6-4 0-0 0-0	    51569.77	    0.155130	1	  0.10	-1610612736
2-0 3-6 0-0 0-0	    51092.81	    0.156578	1	  0.10	-1610612736
1-4 5-0 0-0 0-0	    50944.68	    0.157033	1	  0.10	-1610612736
6-0 3-1 0-0 0-0	    50821.77	    0.157413	1	  0.10	-1610612736
5-3 3-1 0-0 0-0	    50821.77	    0.157413	1	  0.10	-1610612736
0-3 5-3 0-0 0-0	    50561.63	    0.158223	1	  0.10	-1610612736
3-1 6-1 0-0 0-0	    50275.29	    0.159124	1	  0.10	-1610612736
1-3 1-6 0-0 0-0	    50226.39	    0.159279	1	  0.10	-1610612736
3-0 6-0 0-0 0-0	    50198.18	    0.159368	1	  0.10	-1610612736
0-4 2-5 0-0 0-0	    49939.38	    0.160194	1	  0.10	-1610612736
3-2 0-6 0-0 0-0	    49675.64	    0.161045	1	  0.10	-1610612736
2-2 3-6 0-0 0-0	    49434.60	    0.161830	1	  0.10	-1610612736
2-6 2-2 0-0 0-0	    49276.00	    0.162351	1	  0.10	-1610612736
0-6 2-2 0-0 0-0	    49276.00	    0.162351	1	  0.10	-1610612736
1-6 2-2 0-0 0-0	    49276.00	    0.162351	1	  0.10	-1610612736
2-0 6-3 0-0 0-0	    49142.96	    0.162790	1	  0.10	-1610612736
2-0 6-4 0-0 0-0	    49142.96	    0.162790	1	  0.10	-1610612736
4-0 5-2 0-0 0-0	    48776.78	    0.164012	1	  0.10	-1610612736
1-3 6-0 0-0 0-0	    48309.61	    0.165599	1	  0.10	-1610612736
2-4 2-5 0-0 0-0	    48018.64	    0.166602	1	  0.10	-1610612736
6-2 2-2 0-0 0-0	    47965.42	    0.166787	1	  0.10	-1610612736
3-2 5-3 0-0 0-0	    47779.88	    0.167435	1	  0.10	-1610612736
5-2 4-0 0-0 0-0	    47710.23	    0.167679	1	  0.10	-1610612736
4-2 2-5 0-0 0-0	    47658.00	    0.167863	1	  0.10	-1610612736
2-2 6-4 0-0 0-0	    47548.04	    0.168251	1	  0.10	-1610612736
2-2 6-3 0-0 0-0	    47548.04	    0.168251	1	  0.10	-1610612736
5-1 4-2 0-0 0-0	    46556.50	    0.171834	1	  0.10	-1610612736
1-4 5-2 0-0 0-0	    46313.34	    0.172736	1	  0.10	-1610612736
2-3 3-5 0-0 0-0	    46240.16	    0.173010	1	  0.10	-1610612736
3-3 5-0 0-0 0-0	    46085.02	    0.173592	1	  0.10	-1610612736
1-5 4-0 0-0 0-0	    45746.24	    0.174878	1	  0.10	-1610612736
4-1 2-5 0-0 0-0	    45010.34	    0.177737	1	  0.10	-1610612736
5-3 1-3 0-0 0-0	    44539.02	    0.179618	1	  0.10	-1610612736
6-0 1-3 0-0 0-0	    44539.02	    0.179618	1	  0.10	-1610612736
2-3 6-2 0-0 0-0	    44475.51	    0.179874	1	  0.10	-1610612736
5-2 0-4 0-0 0-0	    44191.96	    0.181028	1	  0.10	-1610612736
0-3 2-6 0-0 0-0	    43806.47	    0.182621	1	  0.10	-1610612736
3-4 0-4 0-0 0-0	    42372.81	    0.188800	1	  0.10	-1610612736
1-5 0-4 0-0 0-0	    42372.81	    0.188800	1	  0.10	-1610612736
0-3 6-2 0-0 0-0	    42134.70	    0.189867	1	  0.10	-1610612736
3-3 5-2 0-0 0-0	    41895.47	    0.190951	1	  0.10	-1610612736
3-0 0-6 0-0 0-0	    41751.92	    0.191608	1	  0.10	-1610612736
3-2 2-6 0-0 0-0	    41396.36	    0.193254	1	  0.10	-1610612736
0-4 0-5 0-0 0-0	    41126.55	    0.194522	1	  0.10	-1610612736
1-3 0-6 0-0 0-0	    40181.11	    0.199099	1	  0.10	-1610612736
3-0 5-3 0-0 0-0	    40158.55	    0.199210	1	  0.10	-1610612736
1-2 3-6 0-0 0-0	    39905.90	    0.200472	1	  0.10	-1610612736
4-0 2-5 0-0 0-0	    39845.21	    0.200777	1	  0.10	-1610612736
3-2 6-2 0-0 0-0	    39816.56	    0.200921	1	  0.10	-1610612736
5-2 4-1 0-0 0-0	    39623.75	    0.201899	1	  0.10	-1610612736
0-6 1-2 0-0 0-0	    39544.76	    0.202302	1	  0.10	-1610612736
2-4 0-5 0-0 0-0	    39544.76	    0.202302	1	  0.10	-1610612736
1-6 1-2 0-0 0-0	    39544.76	    0.202302	1	  0.10	-1610612736
2-6 1-2 0-0 0-0	    39544.76	    0.202302	1	  0.10	-1610612736
3-4 1-4 0-0 0-0	    39500.07	    0.202531	1	  0.10	-1610612736
1-5 1-4 0-0 0-0	    39500.07	    0.202531	1	  0.10	-1610612736
4-2 0-5 0-0 0-0	    39247.76	    0.203833	1	  0.10	-1610612736
3-1 1-6 0-0 0-0	    39202.55	    0.204068	1	  0.10	-1610612736
0-4 3-4 0-0 0-0	    38841.74	    0.205964	1	  0.10	-1610612736
1-3 5-3 0-0 0-0	    38647.69	    0.206998	1	  0.10	-1610612736
6-2 1-2 0-0 0-0	    38493.00	    0.207830	1	  0.10	-1610612736
1-2 6-4 0-0 0-0	    38382.98	    0.208426	1	  0.10	-1610612736
1-2 6-3 0-0 0-0	    38382.98	    0.208426	1	  0.10	-1610612736
1-4 2-5 0-0 0-0	    37832.86	    0.211456	1	  0.10	-1610612736
3-1 6-0 0-0 0-0	    37706.47	    0.212165	1	  0.10	-1610612736
1-6 2-1 0-0 0-0	    37526.21	    0.213184	1	  0.10	-1610612736
0-6 2-1 0-0 0-0	    37526.21	    0.213184	1	  0.10	-1610612736
2-6 2-1 0-0 0-0	    37526.21	    0.213184	1	  0.10	-1610612736
0-4 5-1 0-0 0-0	    37359.43	    0.214136	1	  0.10	-1610612736
2-4 3-4 0-0 0-0	    37347.83	    0.214203	1	  0.10	-1610612736
4-1 0-5 0-0 0-0	    37067.33	    0.215823	1	  0.10	-1610612736
5-0 4-2 0-0 0-0	    36857.23	    0.217054	1	  0.10	-1610612736
0-4 1-5 0-0 0-0	    36797.44	    0.217406	1	  0.10	-1610612736
6-2 2-1 0-0 0-0	    36528.14	    0.219009	1	  0.10	-1610612736
2-4 5-1 0-0 0-0	    35922.53	    0.222701	1	  0.10	-1610612736
2-1 3-6 0-0 0-0	    35894.32	    0.222877	1	  0.10	-1610612736
4-2 5-1 0-0 0-0	    35652.74	    0.224387	1	  0.10	-1610612736
2-4 1-5 0-0 0-0	    35382.15	    0.226103	1	  0.10	-1610612736
5-1 4-0 0-0 0-0	    35154.90	    0.227564	1	  0.10	-1610612736
4-2 1-5 0-0 0-0	    35116.42	    0.227814	1	  0.10	-1610612736
4-1 3-4 0-0 0-0	    35008.04	    0.228519	1	  0.10	-1610612736
3-0 2-6 0-0 0-0	    34793.26	    0.229930	1	  0.10	-1610612736
3-0 3-5 0-0 0-0	    34793.26	    0.229930	1	  0.10	-1610612736
5-0 2-4 0-0 0-0	    34581.11	    0.231340	1	  0.10	-1610612736
2-1 6-4 0-0 0-0	    34524.49	    0.231720	1	  0.10	-1610612736
2-1 6-3 0-0 0-0	    34524.49	    0.231720	1	  0.10	-1610612736
3-3 2-5 0-0 0-0	    34223.95	    0.233754	1	  0.10	-1610612736
0-0 3-6 0-0 0-0	    34074.18	    0.234782	1	  0.10	-1610612736
6-1 2-3 0-0 0-0	    33993.82	    0.235337	1	  0.10	-1610612736
2-6 0-0 0-0 0-0	    33964.86	    0.235538	1	  0.10	-1610612736
1-6 0-0 0-0 0-0	    33964.86	    0.235538	1	  0.10	-1610612736
0-6 0-0 0-0 0-0	    33964.86	    0.235538	1	  0.10	-1610612736
4-1 5-1 0-0 0-0	    33672.04	    0.237586	1	  0.10	-1610612736
0-1 3-6 0-0 0-0	    33613.04	    0.238003	1	  0.10	-1610612736
1-3 2-6 0-0 0-0	    33484.26	    0.238918	1	  0.10	-1610612736
1-3 3-5 0-0 0-0	    33484.26	    0.238918	1	  0.10	-1610612736
3-0 6-2 0-0 0-0	    33465.46	    0.239052	1	  0.10	-1610612736
4-1 1-5 0-0 0-0	    33165.51	    0.241214	1	  0.10	-1610612736
6-2 0-0 0-0 0-0	    33061.50	    0.241973	1	  0.10	-1610612736
4-0 0-5 0-0 0-0	    32813.71	    0.243801	1	  0.10	-1610612736
0-0 6-3 0-0 0-0	    32773.81	    0.244097	1	  0.10	-1610612736
0-0 6-4 0-0 0-0	    32773.81	    0.244097	1	  0.10	-1610612736
2-0 6-1 0-0 0-0	    32761.98	    0.244186	1	  0.10	-1610612736
5-1 0-4 0-0 0-0	    32562.50	    0.245681	1	  0.10	-1610612736
0-1 6-4 0-0 0-0	    32330.28	    0.247446	1	  0.10	-1610612736
0-1 6-3 0-0 0-0	    32330.28	    0.247446	1	  0.10	-1610612736
2-6 1-0 0-0 0-0	    32268.22	    0.247922	1	  0.10	-1610612736
1-6 1-0 0-0 0-0	    32268.22	    0.247922	1	  0.10	-1610612736
0-6 1-0 0-0 0-0	    32268.22	    0.247922	1	  0.10	-1610612736
6-1 3-0 0-0 0-0	    32245.53	    0.248096	1	  0.10	-1610612736
1-3 6-2 0-0 0-0	    32206.41	    0.248398	1	  0.10	-1610612736
1-5 3-3 0-0 0-0	    31839.87	    0.251257	1	  0.10	-1610612736
2-2 6-1 0-0 0-0	    31698.69	    0.252376	1	  0.10	-1610612736
6-2 1-0 0-0 0-0	    31410.00	    0.254696	1	  0.10	-1610612736
3-1 0-6 0-0 0-0	    31362.04	    0.255085	1	  0.10	-1610612736
1-4 0-5 0-0 0-0	    31156.47	    0.256768	1	  0.10	-1610612736
0-6 0-1 0-0 0-0	    31156.47	    0.256768	1	  0.10	-1610612736
1-6 0-1 0-0 0-0	    31156.47	    0.256768	1	  0.10	-1610612736
2-6 0-1 0-0 0-0	    31156.47	    0.256768	1	  0.10	-1610612736
4-0 3-4 0-0 0-0	    30990.72	    0.258142	1	  0.10	-1610612736
6-1 0-3 0-0 0-0	    30962.52	    0.258377	1	  0.10	-1610612736
2-3 4-4 0-0 0-0	    30797.50	    0.259761	1	  0.10	-1610612736
0-5 2-3 0-0 0-0	    30557.31	    0.261803	1	  0.10	-1610612736
1-0 3-6 0-0 0-0	    30381.98	    0.263314	1	  0.10	-1610612736
6-2 0-1 0-0 0-0	    30327.82	    0.263784	1	  0.10	-1610612736
3-1 5-3 0-0 0-0	    30165.18	    0.265206	1	  0.10	-1610612736
0-5 3-2 0-0 0-0	    30020.97	    0.266480	1	  0.10	-1610612736
4-0 5-1 0-0 0-0	    29808.03	    0.268384	1	  0.10	-1610612736
1-4 3-4 0-0 0-0	    29425.56	    0.271872	1	  0.10	-1610612736
4-0 1-5 0-0 0-0	    29359.63	    0.272483	1	  0.10	-1610612736
1-0 6-3 0-0 0-0	    29222.52	    0.273762	1	  0.10	-1610612736
1-0 6-4 0-0 0-0	    29222.52	    0.273762	1	  0.10	-1610612736
5-1 4-1 0-0 0-0	    29196.45	    0.274006	1	  0.10	-1610612736
0-3 4-4 0-0 0-0	    29176.57	    0.274193	1	  0.10	-1610612736
6-1 3-1 0-0 0-0	    29041.01	    0.275473	1	  0.10	-1610612736
0-5 3-0 0-0 0-0	    28985.76	    0.275998	1	  0.10	-1610612736
1-4 5-1 0-0 0-0	    28302.60	    0.282660	1	  0.10	-1610612736
3-3 0-5 0-0 0-0	    28184.43	    0.283845	1	  0.10	-1610612736
1-4 1-5 0-0 0-0	    27876.85	    0.286977	1	  0.10	-1610612736
0-5 0-3 0-0 0-0	    27832.46	    0.287434	1	  0.10	-1610612736
5-0 4-0 0-0 0-0	    27830.97	    0.287450	1	  0.10	-1610612736
6-0 0-2 0-0 0-0	    26920.74	    0.297169	1	  0.10	-1610612736
5-3 0-2 0-0 0-0	    26920.74	    0.297169	1	  0.10	-1610612736
4-3 0-4 0-0 0-0	    26899.46	    0.297404	1	  0.10	-1610612736
6-0 2-0 0-0 0-0	    26827.22	    0.298205	1	  0.10	-1610612736
5-3 2-0 0-0 0-0	    26827.22	    0.298205	1	  0.10	-1610612736
0-2 1-6 0-0 0-0	    26807.95	    0.298419	1	  0.10	-1610612736
2-3 5-0 0-0 0-0	    26685.31	    0.299790	1	  0.10	-1610612736
2-5 3-2 0-0 0-0	    26685.31	    0.299790	1	  0.10	-1610612736
3-1 3-5 0-0 0-0	    26135.03	    0.306103	1	  0.10	-1610612736
3-1 2-6 0-0 0-0	    26135.03	    0.306103	1	  0.10	-1610612736
0-2 6-0 0-0 0-0	    25784.88	    0.310259	1	  0.10	-1610612736
5-0 0-4 0-0 0-0	    25778.65	    0.310334	1	  0.10	-1610612736
2-5 3-0 0-0 0-0	    25765.13	    0.310497	1	  0.10	-1610612736
3-3 5-1 0-0 0-0	    25602.79	    0.312466	1	  0.10	-1610612736
1-2 6-1 0-0 0-0	    25588.65	    0.312639	1	  0.10	-1610612736
6-1 1-3 0-0 0-0	    25450.87	    0.314331	1	  0.10	-1610612736
0-3 5-0 0-0 0-0	    25280.82	    0.316445	1	  0.10	-1610612736
3-1 6-2 0-0 0-0	    25137.65	    0.318248	1	  0.10	-1610612736
4-4 0-3 0-0 0-0	    24796.02	    0.322632	1	  0.10	-1610612736
2-5 0-3 0-0 0-0	    24739.96	    0.323363	1	  0.10	-1610612736
2-0 6-0 0-0 0-0	    24571.48	    0.325581	1	  0.10	-1610612736
5-1 3-3 0-0 0-0	    24468.19	    0.326955	1	  0.10	-1610612736
5-3 2-2 0-0 0-0	    23982.71	    0.333574	1	  0.10	-1610612736
6-0 2-2 0-0 0-0	    23982.71	    0.333574	1	  0.10	-1610612736
3-2 5-0 0-0 0-0	    23889.94	    0.334869	1	  0.10	-1610612736
2-2 6-0 0-0 0-0	    23774.02	    0.336502	1	  0.10	-1610612736
3-0 4-4 0-0 0-0	    23173.48	    0.345222	1	  0.10	-1610612736
5-0 4-1 0-0 0-0	    23113.85	    0.346113	1	  0.10	-1610612736
2-1 6-1 0-0 0-0	    23016.33	    0.347579	1	  0.10	-1610612736
0-3 5-2 0-0 0-0	    22982.56	    0.348090	1	  0.10	-1610612736
0-5 1-3 0-0 0-0	    22877.99	    0.349681	1	  0.10	-1610612736
1-1 3-6 0-0 0-0	    22666.52	    0.352943	1	  0.10	-1610612736
1-6 1-1 0-0 0-0	    22593.80	    0.354079	1	  0.10	-1610612736
2-6 1-1 0-0 0-0	    22593.80	    0.354079	1	  0.10	-1610612736
0-6 1-1 0-0 0-0	    22593.80	    0.354079	1	  0.10	-1610612736
1-3 4-4 0-0 0-0	    22301.64	    0.358718	1	  0.10	-1610612736
6-2 1-1 0-0 0-0	    21992.88	    0.363754	1	  0.10	-1610612736
0-0 6-1 0-0 0-0	    21849.21	    0.366146	1	  0.10	-1610612736
1-1 6-4 0-0 0-0	    21801.50	    0.366947	1	  0.10	-1610612736
1-1 6-3 0-0 0-0	    21801.50	    0.366947	1	  0.10	-1610612736
3-2 5-2 0-0 0-0	    21718.13	    0.368356	1	  0.10	-1610612736
0-1 6-1 0-0 0-0	    21553.52	    0.371169	1	  0.10	-1610612736
0-2 0-6 0-0 0-0	    21446.36	    0.373024	1	  0.10	-1610612736
0-2 5-3 0-0 0-0	    20627.91	    0.387824	1	  0.10	-1610612736
2-0 0-6 0-0 0-0	    20437.13	    0.391445	1	  0.10	-1610612736
2-5 1-3 0-0 0-0	    20335.99	    0.393391	1	  0.10	-1610612736
4-3 3-3 0-0 0-0	    20212.85	    0.395788	1	  0.10	-1610612736
3-0 5-0 0-0 0-0	    20079.27	    0.398421	1	  0.10	-1610612736
1-2 1-6 0-0 0-0	    19952.95	    0.400943	1	  0.10	-1610612736
2-3 2-5 0-0 0-0	    19817.21	    0.403689	1	  0.10	-1610612736
2-2 0-6 0-0 0-0	    19773.84	    0.404575	1	  0.10	-1610612736
2-0 5-3 0-0 0-0	    19657.19	    0.406976	1	  0.10	-1610612736
1-0 6-1 0-0 0-0	    19481.68	    0.410642	1	  0.10	-1610612736
5-0 3-3 0-0 0-0	    19370.65	    0.412996	1	  0.10	-1610612736
1-3 5-0 0-0 0-0	    19323.84	    0.413996	1	  0.10	-1610612736
5-3 1-2 0-0 0-0	    19246.50	    0.415660	1	  0.10	-1610612736
6-0 1-2 0-0 0-0	    19246.50	    0.415660	1	  0.10	-1610612736
1-2 6-0 0-0 0-0	    19191.49	    0.416851	1	  0.10	-1610612736
2-2 5-3 0-0 0-0	    19019.21	    0.420627	1	  0.10	-1610612736
0-3 2-5 0-0 0-0	    18774.20	    0.426117	1	  0.10	-1610612736
6-0 2-1 0-0 0-0	    18264.07	    0.438018	1	  0.10	-1610612736
5-3 2-1 0-0 0-0	    18264.07	    0.438018	1	  0.10	-1610612736
3-0 5-2 0-0 0-0	    18253.88	    0.438263	1	  0.10	-1610612736
0-2 2-6 0-0 0-0	    17871.97	    0.447628	1	  0.10	-1610612736
3-2 2-5 0-0 0-0	    17741.30	    0.450925	1	  0.10	-1610612736
1-3 5-2 0-0 0-0	    17567.13	    0.455396	1	  0.10	-1610612736
3-1 4-4 0-0 0-0	    17406.81	    0.459590	1	  0.10	-1610612736
4-2 4-2 0-0 0-0	    17344.58	    0.461239	1	  0.10	-1610612736
2-1 6-0 0-0 0-0	    17262.24	    0.463439	1	  0.10	-1610612736
0-2 6-2 0-0 0-0	    17189.92	    0.465389	1	  0.10	-1610612736
0-0 1-6 0-0 0-0	    17037.09	    0.469564	1	  0.10	-1610612736
2-0 3-5 0-0 0-0	    17030.94	    0.469733	1	  0.10	-1610612736
5-2 2-3 0-0 0-0	    16996.91	    0.470674	1	  0.10	-1610612736
0-1 1-6 0-0 0-0	    16806.52	    0.476006	1	  0.10	-1610612736
5-2 3-2 0-0 0-0	    16698.58	    0.479083	1	  0.10	-1610612736
5-3 0-0 0-0 0-0	    16530.75	    0.483947	1	  0.10	-1610612736
6-0 0-0 0-0 0-0	    16530.75	    0.483947	1	  0.10	-1610612736
2-2 3-5 0-0 0-0	    16478.20	    0.485490	1	  0.10	-1610612736
2-4 2-4 0-0 0-0	    16396.61	    0.487906	1	  0.10	-1610612736
0-0 6-0 0-0 0-0	    16386.91	    0.488195	1	  0.10	-1610612736
4-1 4-2 0-0 0-0	    16380.99	    0.488371	1	  0.10	-1610612736
2-0 6-2 0-0 0-0	    16380.99	    0.488371	1	  0.10	-1610612736
