   Komb             Odds    Kvot Spelat belopp Beräknat spelbelopp
 0- 0	 3- 0	 1- 1	     3228.11	11.287	1.94	 2
 0- 0	 3- 0	 1- 2	     6406.78	 5.687	1.14	 1
 0- 0	 3- 0	 2- 0	     5809.74	 3.136	1.27	 1
 0- 0	 3- 0	 2- 1	     4970.55	 2.443	1.39	 1
 0- 0	 3- 0	 2- 2	     7870.20	 4.630	0.95	 1
 0- 0	 3- 0	 3- 0	    12352.85	 2.950	0.59	 1
 0- 0	 3- 0	 3- 1	     9770.51	 1.865	0.60	 1
 0- 0	 3- 1	 0- 0	     4151.63	 4.388	1.80	 2
 0- 0	 3- 1	 0- 1	     4838.90	 7.530	1.44	 1
 0- 0	 3- 1	 0- 2	     8067.30	 4.516	0.93	 1
 0- 0	 3- 1	 1- 0	     3536.83	 3.434	2.11	 2
 0- 0	 3- 1	 1- 1	     2712.63	 3.358	2.74	 3
 0- 0	 3- 1	 1- 2	     5383.71	 3.384	1.38	 1
 0- 0	 3- 1	 1- 3	    12203.90	 2.986	0.60	 1
 0- 0	 3- 1	 2- 0	     4882.00	 2.488	1.43	 1
 0- 0	 3- 1	 2- 1	     4176.83	 2.181	1.57	 2
 0- 0	 3- 1	 2- 2	     6613.44	 5.509	1.11	 1
 0- 0	 3- 1	 3- 0	    10380.28	 1.755	0.53	 1
 0- 0	 3- 1	 3- 1	     8210.30	 1.479	0.53	 1
 0- 0	 3- 1	 3- 2	    13959.68	 2.610	0.51	 1
 0- 0	 3- 2	 0- 0	     5251.40	 3.469	1.42	 1
 0- 0	 3- 2	 0- 1	     6120.72	 2.976	1.19	 1
 0- 0	 3- 2	 0- 2	    10204.33	 1.785	0.55	 1
 0- 0	 3- 2	 1- 0	     4473.74	 4.072	1.68	 2
 0- 0	 3- 2	 1- 1	     3431.21	 3.540	2.18	 2
 0- 0	 3- 2	 1- 2	     6809.85	 5.350	1.08	 1
 0- 0	 3- 2	 2- 0	     6175.25	 2.950	1.18	 1
 0- 0	 3- 2	 2- 1	     5283.27	 3.448	1.41	 1
 0- 0	 3- 2	 2- 2	     8365.34	 2.178	0.78	 1
 0- 0	 3- 2	 3- 0	    13130.02	 2.775	0.55	 1
 0- 0	 3- 2	 3- 1	    10385.21	 3.508	0.72	 1
 0- 0	 3- 3	 0- 0	    11217.04	 3.248	0.66	 1
 0- 0	 3- 3	 0- 1	    13073.93	 2.787	0.55	 1
 0- 0	 3- 3	 1- 0	     9555.95	 3.813	0.78	 1
 0- 0	 3- 3	 1- 1	     7329.10	 4.971	1.01	 1
 0- 0	 3- 3	 2- 0	    13190.41	 2.762	0.55	 1
 0- 0	 3- 3	 2- 1	    11285.13	 3.229	0.66	 1
 0- 0	 4- 0	 1- 0	    12626.81	 2.886	0.58	 1
 0- 0	 4- 0	 1- 1	     9684.34	 3.762	0.77	 1
 0- 0	 4- 1	 0- 0	    12106.27	 3.010	0.61	 1
 0- 0	 4- 1	 1- 0	    10313.50	 3.533	0.72	 1
 0- 0	 4- 1	 1- 1	     7910.11	 4.606	0.94	 1
 0- 0	 4- 1	 2- 1	    12179.75	 2.991	0.60	 1
 0- 0	 4- 2	 1- 1	    11387.09	 3.200	0.65	 1
 0- 1	 0- 0	 0- 0	     1573.78	 3.859	4.76	 5
 0- 1	 0- 0	 0- 1	     1834.31	 3.311	4.05	 4
 0- 1	 0- 0	 0- 2	     3058.12	 2.383	2.24	 2
 0- 1	 0- 0	 0- 3	     8557.48	 2.129	0.76	 1
 0- 1	 0- 0	 1- 0	     1340.73	 3.882	5.59	 6
 0- 1	 0- 0	 1- 1	     1028.29	 3.543	7.27	 7
 0- 1	 0- 0	 1- 2	     2040.83	 2.976	3.58	 4
 0- 1	 0- 0	 1- 3	     4626.20	 2.625	1.53	 2
 0- 1	 0- 0	 2- 0	     1850.65	 3.938	4.05	 4
 0- 1	 0- 0	 2- 1	     1583.33	 3.287	4.69	 5
 0- 1	 0- 0	 2- 2	     2506.99	 3.633	2.98	 3
 0- 1	 0- 0	 2- 3	     7412.24	 4.916	1.00	 1
 0- 1	 0- 0	 3- 0	     3934.91	 2.315	1.72	 2
 0- 1	 0- 0	 3- 1	     3112.32	 2.341	2.18	 2
 0- 1	 0- 0	 3- 2	     5291.78	 6.885	1.34	 1
 0- 1	 0- 0	 4- 0	    10025.12	 1.817	0.57	 1
 0- 1	 0- 0	 4- 1	     8525.64	 2.137	0.76	 1
 0- 1	 0- 0	 4- 2	    12788.46	 2.849	0.57	 1
 0- 1	 0- 1	 0- 0	     1445.40	 5.042	5.13	 5
 0- 1	 0- 1	 0- 1	     1684.67	 1.352	2.14	 2
 0- 1	 0- 1	 0- 2	     2808.65	 2.162	2.32	 2
 0- 1	 0- 1	 0- 3	     7859.40	 2.318	0.86	 1
 0- 1	 0- 1	 1- 0	     1231.36	 3.699	6.08	 6
 0- 1	 0- 1	 1- 1	      944.41	 2.756	7.61	 8
 0- 1	 0- 1	 1- 2	     1874.35	 2.777	3.84	 4
 0- 1	 0- 1	 1- 3	     4248.82	 2.144	1.53	 2
 0- 1	 0- 1	 2- 0	     1699.68	 4.287	4.41	 4
 0- 1	 0- 1	 2- 1	     1454.17	 2.784	4.95	 5
 0- 1	 0- 1	 2- 2	     2302.48	 3.165	3.21	 3
 0- 1	 0- 1	 2- 3	     6807.58	 2.676	1.05	 1
 0- 1	 0- 1	 3- 0	     3613.92	 2.521	1.94	 2
 0- 1	 0- 1	 3- 1	     2858.44	 2.124	2.26	 2
 0- 1	 0- 1	 3- 2	     4860.10	 7.497	1.43	 1
 0- 1	 0- 1	 3- 3	    13266.70	 2.746	0.54	 1
 0- 1	 0- 1	 4- 0	     9207.32	 1.979	0.67	 1
 0- 1	 0- 1	 4- 2	    11745.24	 3.102	0.63	 1
 0- 1	 0- 2	 0- 0	     2471.81	 4.913	3.01	 3
 0- 1	 0- 2	 0- 1	     2881.00	 3.162	2.56	 3
 0- 1	 0- 2	 0- 2	     4803.14	 1.264	0.61	 1
 0- 1	 0- 2	 1- 0	     2105.77	 8.651	3.20	 3
 0- 1	 0- 2	 1- 1	     1615.06	 5.640	4.53	 5
 0- 1	 0- 2	 1- 2	     3205.37	 2.273	2.09	 2
 0- 1	 0- 2	 1- 3	     7266.00	 1.672	0.72	 1
 0- 1	 0- 2	 2- 0	     2906.66	 6.268	2.48	 2
 0- 1	 0- 2	 2- 1	     2486.81	 4.884	2.99	 3
 0- 1	 0- 2	 2- 2	     3937.53	 3.084	1.87	 2
 0- 1	 0- 2	 2- 3	    11641.81	 3.130	0.63	 1
 0- 1	 0- 2	 3- 0	     6180.25	 2.948	1.18	 1
 0- 1	 0- 2	 3- 1	     4888.28	 3.727	1.53	 2
 0- 1	 0- 2	 3- 2	     8311.37	 4.384	0.90	 1
 0- 1	 0- 3	 0- 0	     4754.04	 7.664	1.46	 1
 0- 1	 0- 3	 0- 1	     5541.04	 6.576	1.29	 1
 0- 1	 0- 3	 0- 2	     9237.89	 1.972	0.67	 1
 0- 1	 0- 3	 1- 0	     4050.03	 8.996	1.65	 2
 0- 1	 0- 3	 1- 1	     3106.24	 3.910	2.41	 2
 0- 1	 0- 3	 1- 2	     6164.90	 2.955	1.18	 1
 0- 1	 0- 3	 2- 0	     5590.40	 6.518	1.28	 1
 0- 1	 0- 3	 2- 1	     4782.90	 7.618	1.45	 1
 0- 1	 0- 3	 2- 2	     7573.07	 4.817	0.98	 1
 0- 1	 0- 3	 3- 0	    11886.49	 3.069	0.62	 1
 0- 1	 0- 3	 3- 1	     9401.64	 3.880	0.80	 1
 0- 1	 0- 4	 1- 0	    12369.02	 2.949	0.59	 1
 0- 1	 0- 4	 1- 1	     9486.63	 3.845	0.79	 1
 0- 1	 1- 0	 0- 0	     1484.00	 4.910	5.01	 5
 0- 1	 1- 0	 0- 1	     1729.67	 4.213	4.33	 4
 0- 1	 1- 0	 0- 2	     2883.67	 6.318	2.49	 2
 0- 1	 1- 0	 0- 3	     8069.31	 4.515	0.93	 1
 0- 1	 1- 0	 1- 0	     1264.24	 2.882	5.74	 6
 0- 1	 1- 0	 1- 1	      969.63	 2.891	7.49	 7
 0- 1	 1- 0	 1- 2	     1924.41	 2.705	3.72	 4
 0- 1	 1- 0	 1- 3	     4362.30	 2.784	1.65	 2
 0- 1	 1- 0	 2- 0	     1745.08	 3.480	4.28	 4
 0- 1	 1- 0	 2- 1	     1493.01	 3.486	5.00	 5
 0- 1	 1- 0	 2- 2	     2363.98	 5.138	3.13	 3
 0- 1	 1- 0	 2- 3	     6989.40	 5.213	1.06	 1
 0- 1	 1- 0	 3- 0	     3710.44	 2.455	1.87	 2
 0- 1	 1- 0	 3- 1	     2934.78	 2.069	2.17	 2
 0- 1	 1- 0	 3- 2	     4989.90	 7.302	1.40	 1
 0- 1	 1- 0	 3- 3	    13621.03	 2.675	0.52	 1
 0- 1	 1- 0	 4- 0	     9453.24	 3.854	0.79	 1
 0- 1	 1- 0	 4- 1	     8039.29	 4.532	0.93	 1
 0- 1	 1- 0	 4- 2	    12058.93	 3.021	0.61	 1
 0- 1	 1- 1	 0- 0	     1013.47	 7.190	6.92	 7
 0- 1	 1- 1	 0- 1	     1181.24	 3.856	6.35	 6
 0- 1	 1- 1	 0- 2	     1969.34	 3.700	3.80	 4
 0- 1	 1- 1	 0- 3	     5510.77	 1.653	0.94	 1
 0- 1	 1- 1	 1- 0	      863.39	 5.275	8.54	 9
 0- 1	 1- 1	 1- 1	      662.19	 3.668	11.30	11
 0- 1	 1- 1	 1- 2	     1314.24	 3.465	5.68	 6
 0- 1	 1- 1	 1- 3	     2979.14	 2.038	2.11	 2
 0- 1	 1- 1	 1- 4	    12113.30	 3.008	0.60	 1
 0- 1	 1- 1	 2- 0	     1191.77	 4.368	6.28	 6
 0- 1	 1- 1	 2- 1	     1019.62	 3.249	7.27	 7
 0- 1	 1- 1	 2- 2	     1614.43	 4.514	4.63	 5
 0- 1	 1- 1	 2- 3	     4773.27	 2.544	1.47	 1
 0- 1	 1- 1	 3- 0	     2533.97	 2.396	2.71	 3
 0- 1	 1- 1	 3- 1	     2004.25	 3.030	3.66	 4
 0- 1	 1- 1	 3- 2	     3407.75	10.692	1.87	 2
 0- 1	 1- 1	 3- 3	     9302.21	 3.917	0.81	 1
 0- 1	 1- 1	 4- 0	     6455.90	 2.822	1.12	 1
 0- 1	 1- 1	 4- 1	     5490.27	 1.659	0.95	 1
 0- 1	 1- 1	 4- 2	     8235.41	 4.424	0.91	 1
 0- 1	 1- 2	 0- 0	     1723.66	10.569	3.71	 4
 0- 1	 1- 2	 0- 1	     2009.00	 6.045	3.60	 4
 0- 1	 1- 2	 0- 2	     3349.35	 2.176	1.96	 2
 0- 1	 1- 2	 0- 3	     9372.44	 1.944	0.65	 1
 0- 1	 1- 2	 1- 0	     1468.41	 6.203	4.91	 5
 0- 1	 1- 2	 1- 1	     1126.22	 4.622	6.63	 7
 0- 1	 1- 2	 1- 2	     2235.19	 2.717	3.20	 3
 0- 1	 1- 2	 1- 3	     5066.77	 2.397	1.35	 1
 0- 1	 1- 2	 2- 0	     2026.89	 5.992	3.58	 4
 0- 1	 1- 2	 2- 1	     1734.12	 5.253	4.25	 4
 0- 1	 1- 2	 2- 2	     2745.74	 4.423	2.72	 3
 0- 1	 1- 2	 2- 3	     8118.14	 4.488	0.92	 1
 0- 1	 1- 2	 3- 0	     4309.65	 2.818	1.68	 2
 0- 1	 1- 2	 3- 1	     3408.72	 2.672	2.09	 2
 0- 1	 1- 2	 3- 2	     5795.73	 6.287	1.24	 1
 0- 1	 1- 2	 4- 0	    10979.85	 3.318	0.68	 1
 0- 1	 1- 2	 4- 1	     9337.57	 1.951	0.65	 1
 0- 1	 1- 2	 4- 2	    14006.35	 2.601	0.50	 1
 0- 1	 1- 3	 0- 0	     3800.99	 9.586	1.73	 2
 0- 1	 1- 3	 0- 1	     4430.21	 8.224	1.54	 2
 0- 1	 1- 3	 0- 2	     7385.96	 2.467	0.94	 1
 0- 1	 1- 3	 1- 0	     3238.12	 5.626	2.26	 2
 0- 1	 1- 3	 1- 1	     2483.53	14.671	2.33	 2
 0- 1	 1- 3	 1- 2	     4929.01	 3.696	1.52	 2
 0- 1	 1- 3	 2- 0	     4469.68	 8.152	1.53	 2
 0- 1	 1- 3	 2- 1	     3824.06	 9.528	1.72	 2
 0- 1	 1- 3	 2- 2	     6054.88	 6.025	1.20	 1
 0- 1	 1- 3	 3- 0	     9503.58	 3.838	0.79	 1
 0- 1	 1- 3	 3- 1	     7516.88	 4.853	0.99	 1
 0- 1	 1- 3	 3- 2	    12780.68	 2.854	0.57	 1
 0- 1	 1- 4	 0- 0	    12397.08	 2.943	0.59	 1
 0- 1	 1- 4	 1- 0	    10561.24	 3.454	0.71	 1
 0- 1	 1- 4	 1- 1	     8100.12	 4.503	0.92	 1
 0- 1	 1- 4	 2- 1	    12472.32	 2.925	0.58	 1
 0- 1	 2- 0	 0- 0	     2505.28	 4.848	2.97	 3
 0- 1	 2- 0	 0- 1	     2920.01	 4.159	2.57	 3
 0- 1	 2- 0	 0- 2	     4868.17	 3.742	1.54	 2
 0- 1	 2- 0	 0- 3	    13622.52	 2.675	0.52	 1
 0- 1	 2- 0	 1- 0	     2134.28	 4.268	3.51	 4
 0- 1	 2- 0	 1- 1	     1636.92	 4.452	4.57	 5
 0- 1	 2- 0	 1- 2	     3248.77	 2.804	2.22	 2
 0- 1	 2- 0	 1- 3	     7364.38	 1.649	0.70	 1
 0- 1	 2- 0	 2- 0	     2946.02	 6.184	2.45	 2
 0- 1	 2- 0	 2- 1	     2520.48	 2.891	2.88	 3
 0- 1	 2- 0	 2- 2	     3990.85	 4.565	1.87	 2
 0- 1	 2- 0	 2- 3	    11799.44	 3.088	0.62	 1
 0- 1	 2- 0	 3- 0	     6263.93	 5.817	1.16	 1
 0- 1	 2- 0	 3- 1	     4954.46	 2.451	1.40	 1
 0- 1	 2- 0	 3- 2	     8423.90	 4.325	0.89	 1
 0- 1	 2- 0	 4- 1	    13571.84	 2.685	0.53	 1
 0- 1	 2- 1	 0- 0	     1678.11	 7.237	4.18	 4
 0- 1	 2- 1	 0- 1	     1955.91	 4.657	3.81	 4
 0- 1	 2- 1	 0- 2	     3260.85	 3.725	2.30	 2
 0- 1	 2- 1	 0- 3	     9124.79	 1.997	0.68	 1
 0- 1	 2- 1	 1- 0	     1429.61	12.743	4.23	 4
 0- 1	 2- 1	 1- 1	     1096.46	 4.747	6.79	 7
 0- 1	 2- 1	 1- 2	     2176.13	 4.186	3.44	 3
 0- 1	 2- 1	 1- 3	     4932.89	 1.847	1.18	 1
 0- 1	 2- 1	 2- 0	     1973.34	 9.232	3.36	 3
 0- 1	 2- 1	 2- 1	     1688.30	 3.597	4.43	 4
 0- 1	 2- 1	 2- 2	     2673.19	 6.815	2.65	 3
 0- 1	 2- 1	 2- 3	     7903.63	 4.610	0.94	 1
 0- 1	 2- 1	 3- 0	     4195.77	 8.684	1.60	 2
 0- 1	 2- 1	 3- 1	     3318.65	10.979	1.90	 2
 0- 1	 2- 1	 3- 2	     5642.59	 6.457	1.27	 1
 0- 1	 2- 1	 4- 0	    10689.73	 3.408	0.70	 1
 0- 1	 2- 1	 4- 1	     9090.84	 4.008	0.83	 1
 0- 1	 2- 1	 4- 2	    13636.26	 2.672	0.52	 1
 0- 1	 2- 2	 0- 0	     2222.38	 5.465	3.30	 3
 0- 1	 2- 2	 0- 1	     2590.28	 4.689	2.88	 3
 0- 1	 2- 2	 0- 2	     4318.46	 2.812	1.67	 2
